Name,Score,Address,City,Zip
Aprisa Mexican Cuisine,98.33333333,2311 SE 8th Ave,Portland,97214
Orange Julius 1309 Lloyd Center FC,99,2314 Lloyd Center,Portland,97232
Rose and Thistle Pub,93.5,2314 NE Broadway,Portland,97232
"Spielman Bagels On Lovejoy,",96,2314 NW Lovejoy St,Portland,97210
Papa Gs Deli,85.66666667,2314 SE Division St,Portland,97202
Villa Pizza Lloyd Center FC,96,2315 Lloyd Center,Portland,97232
Knock Back,97,2315 NE Alberta St,Portland,97211
Staccato Gelato,94,232 NE 28th Ave,Portland,97232
"Wendy's, #1508",95.33333333,232 NE 82nd Ave,Portland,97220
Valentines,94,232 SW Ankeny St,Portland,97204
Mixteca PDX Restaurant,93,2320 SE 82nd Ave,Portland,97216
Bridgeway Inn & Suites,79.5,2323 NE 181st Ave,Portland,97230
Dominos Pizza #7239,92.66666667,2323 SE 182nd Ave,Portland,97233
Ex Novo Brewing Co,93.5,2326 N Flint Ave,Portland,97227
Kopi Coffee House,98.33333333,2327 E Burnside St,Portland,97214
Pelican's Waiting Room,100,2327 NW Kearney St,Portland,97210
"Starbucks Coffee, #2925",100,2328 W Burnside St,Portland,97205
Stoopid Burger,96.33333333,2329 NE Glisan St,Portland,97232
Wild Wasabe,94.25,2330 NW Thurman St,Portland,97210
"Olive Garden, #1351",95.25,2330 SE Burnside Rd,Gresham,97080
Fish & Rice,99,2332 NW Westover Road,Portland,97210
Sudra,96,2333 NE Glisan St,Portland,97232
Holiday Inn Express,100,2333 NW Vaughn St,Portland,97210
St Honore Boulangerie,100,2335 NW Thurman St,Portland,97210
Screen Door Restaurant,96,2337 E Burnside St,Portland,97214
Uno Mass,91.33333333,2337 NE Glisan St,Portland,97232
Cruzroom,90,2338 NE Alberta St,Portland,97211
Frenzi Frozen Yogurt,97.33333333,234 N Main Ave,Gresham,97030
Clearys Sports,97.33333333,234 SE 181st Ave,Portland,97233
Khao Soy Thai Restaurant,95.5,2340 NW Westover Rd,Portland,97210
24th and Meatballs,97,2341 NE Glisan St,Portland,97232
Wood Village Burrito Shop,93.75,23424 NE Halsey St,Wood Village,97060
Slide Inn,87,2348 SE Ankeny St,Portland,97214
Subway 37152 Walmart,97.33333333,23500 NE Sandy Blvd,Troutdale,97060
Best Western Plus Cascade Inn Suites,97.25,23525 NE Halsey St,Troutdale,97060
Bento Plus,95.5,2354 E Powell Blvd,Gresham,97080
Adesa Portland,94,23585 NE Sandy Blvd,Troutdale,97060
Steinhaus,100,2366 SE 82nd Ave,Portland,97216
West Coast Bento,100,2368 NW Thurman St,Portland,97210
"Original Roadhouse Grill, #651",94.33333333,2370 SE Burnside Rd,Gresham,97080
Bronx Eatery,96.25,23705 NE Sandy Blvd,Troutdale,97060
Golden Horse Seafood,85.33333333,238 NW 4th Ave,Portland,97209
Dragonfly Coffee House,100,2387 NW Thurman St,Portland,97210
Tao of Tea,100,239 NW Everett St,Portland,97209
Stepping Stone Cafe,98,2390 NW Quimby St,Portland,97210
Cha Cha Cha,95,2390 NW Thurman St,Portland,97210
24 Fremont,95,2393 NE Fremont St,Portland,97212
Guilder,97.33333333,2393 NE Fremont St Ste B,Portland,97212
Taqueria Los Gorditos,100,2393 SE 50th Ave,Portland,97206
Sushi Ichiban,98,24 NW Broadway,Portland,97209
Santa Cruz Mini Mart,82,24 SE 82nd Avenue,Portland,97216
Stingray Cafe,87,240 N Broadway,Portland,97227
"Red Lobster, #573",98.33333333,240 NW Burnside Rd,Gresham,97030
"Chipotle Mexican Grill, #437",95.5,240 SW Yamhill St,Portland,97204
Metropolitan Community Church Portland,97,2400 NE Broadway,Portland,97232
Sukis,87.75,2401 SW 4th Ave,Portland,97201
"Panda Express 2098,",100,2402 SE Burnside Rd,Gresham,97080
Just Bob,100,2403 NE Alberta St,Portland,97211
East Portland Coffee Roasters,94,2404 SE 79th Ave,Portland,97206
St Philip Neri Church Carvlin Hall,100,2408 SE 16th Ave,Portland,97214
Busted Knuckles Lounge,98.5,2410 SE 182nd Ave,Portland,97233
"Subway, #379",90.66666667,2411 SE 122nd Ave,Portland,97233
Blackheart,96,2411 SE Belmont St,Portland,97214
Days Inn and Suites,99.25,24124 SE Stark St,Gresham,97030
Queen of Sheba,93.33333333,2413 NE Martin Luther King Jr Blvd,Portland,97212
Alleyway Cafe,87,2415 NE Alberta St,Portland,97211
Lighthouse Deli,99,2418 SE Burnside Rd,Gresham,97080
"Dottys, #38",96.33333333,2420 SE Burnside Rd,Gresham,97080
Culture,94.5,2422 SE Hawthorne Blvd,Portland,97214
Casa Del Matador,100,2424 E Burnside St,Portland,97214
La Panza Cafe,98.5,2425 SE 26th Ave,Portland,97214
Eastmoreland Golf Course,95.5,2425 SE Bybee Blvd,Portland,97202
Silver Cloud Inn,100,2426 NW Vaughn St,Portland,97210
Growler Garage,100,243 NW Miller Ave,Gresham,97030
Vilumina,97,2430 SE Division St,Portland,97202
Funhouse Lounge,100,2432 SE 11th Ave,Portland,97214
Premier Catering,98,2432 SE Umatilla St,Portland,97202
Baby Ketten Klub,94,2433 SE Powell Boulevard,Portland,97202
Sparkys Pizza,99,2434 NE Martin Luther King Jr Blvd,Portland,97212
Vista Spring Cafe,99,2440 SW Vista Ave,Portland,97201
El Tapatio Mexican Restaurant,88.66666667,2441 SW Cherry Park Rd,Troutdale,97060
Firehouse Subs,96,2442 SE Burnside Rd,Gresham,97080
Rudy's Pizza,86.66666667,2443 SE Powell Blvd,Portland,97202
Oregon Restaurant Services,100,2444 NW 24th Ave,Portland,97210
Great Notion Brewing and Barrel House NW,98.5,2444 NW 28th Ave,Portland,97210
Pure Spice Restaurant,89,2446 SE 87th Ave,Portland,97216
Toast La Tea,98.33333333,2446 SE 87th Ave Ste 105,Portland,97216
Tusk,100,2448 E Burnside St,Portland,97214
Vegan Caterer,100,2450 NE Sandy Boulevard,Portland,97232
Ate-Oh-Ate,98,2452 E Burnside St,Portland,97214
Boccellis Ristorante,95,246 N Main Ave,Gresham,97030
Szechuan Open Kitchen,100,2466 SE Burnside Rd,Gresham,97080
"Sakura Express,",91,2469 SE Burnside Rd,Gresham,97080
Thai Carnation Restaurant,92,24697  SE Stark Street,Troutdale,97060
Black Rock Coffee Bar,96.8,24697 SE Stark St,Troutdale,97060
Legacy Mt Hood Medical Center,95,24800 SE Stark St,Gresham,97030
Smallwares,86,25 N Fremont St,Portland,97227
Garden Bar,100,25 NW 11th Ave,Portland,97209
World Trade Center,87.33333333,25 SW Salmon St,Portland,97204
Carl's Jr. Restaurant,98.5,250 NE Columbia Blvd,Portland,97211
Island Cafe,99,250 NE Tomahawk Island Dr,Portland,97217
Bluehour,89,250 NW 13th Ave,Portland,97209
Yazzis Bar and Grill,96.5,2500 NE 238th Dr,Troutdale,97060
La Moule,88,2500 SE Clinton St,Portland,97202
Kainos Coffee,95,2501 SW 1st Avenue Suite 123,Portland,97201
Chang's Mongolian,92.66666667,2502 E Powell Blvd,Gresham,97080
Godfathers Pizza,98,2503 SW Cherry Park Rd,Troutdale,97060
Bete Lukas,100,2504 SE 50th Ave Ste D,Portland,97206
Crossroads Church,100,2505 NE 102nd Ave,Portland,97220
Ford Food and Drink,93,2505 SE 11th Ave Suite 101,Portland,97202
"Dottys, #25",100,2505 SW Cherry Park Rd,Troutdale,97060
"Legacy MHMC Coffee Shop MOB 4,",98,25050 SE Stark St,Gresham,97030
Wus Garden,86.66666667,2507 SW Cherry Park Rd,Troutdale,97060
Broder Cafe,89.33333333,2508 SE Clinton St,Portland,97202
Rocking Frog Cafe,100,2511 SE Belmont St,Portland,97214
Carne,92,2512 NE Broadway,Portland,97232
Taco Bell Long John Silvers Restaurant,97.75,25123 SE Stark St,Troutdale,97060
"Burger King, #15005",98,25135 SE Stark St,Troutdale,97060
Cruiser Drive In,93,2515 SE 136th Ave,Portland,97236
Clinton Street Pub,97.25,2516 SE Clinton St,Portland,97202
Pho Oregon,95.66666667,2518 NE 82nd Ave,Portland,97220
"Papa Johns Pizza, #2549",97,2520 SE 145th Ave,Portland,97236
Dots Cafe,91.75,2521 SE Clinton St,Portland,97202
"Subway, #21477",95.33333333,2521 SW Cherry Park Rd,Troutdale,97060
Lovejoy Bakers,100,2523 SE 9th Avenue,Portland,97202
Lucky Horse Shoe Lounge,98.4,2524 SE Clinton St,Portland,97202
Poketo,93,2525 NE Alberta St,Portland,97211
Magna,83,2525 SE Clinton St,Portland,97202
Enzo Cafe,71,2529 NE Alberta St,Portland,97211
Eastside Bar & Grill,98.33333333,2530 NE 82nd Ave,Portland,97220
Mae Ploy Thai Cuisine,94.5,2531 NE Alberta St,Portland,97211
Kala Noodle and Grill,96,2534 SE Belmont St,Portland,97214
Terwilliger Plaza,92.33333333,2545 SW Terwilliger Blvd,Portland,97201
"McDonalds, #20492",97.75,2555 SW Cherry Park Rd,Troutdale,97060
"Starbucks Coffee, #489",99,25619 SE Stark St,Troutdale,97060
La Costita Restaurant IV,84.33333333,25627 SE Stark St,Troutdale,97060
"Jack in the Box, #7116",99,25678 SE Stark St,Gresham,97030
Industrial Cafe and Saloon,98.75,2572 NW Vaughn St,Portland,97210
Five Guys Burgers and Fries,100,2595 SE Burnside Rd,Gresham,97080
Church,99,2600 NE Sandy Blvd,Portland,97232
Little T American Baker,92.33333333,2600 SE Division St,Portland,97202
Black Rock Coffee,95.54545455,26000 SE Stark St,Gresham,97030
Riverview Barista,95.75,26000 SE Stark St Hpe 1,Gresham,97030
Gold Rush Coffee Bar,97.33333333,2601 NE Martin Luther King Jr Blvd,Portland,97212
Off The Waffle,85,2601 SE Clinton St,Portland,97202
"Jack in the Box, #7154",95.25,2602 NE 238th Dr,Troutdale,97060
Happy Deli,96.66666667,2602 SE 162nd Ave,Portland,97236
Pizza Baron,93,2604 SE 122nd Ave,Portland,97236
"Boxer Ramen,",100,2605 E Burnside St,Portland,97214
Canton Grill,85.33333333,2610 SE 82nd Ave,Portland,97266
Final Table Deli,93.33333333,2620 SE 122nd Ave,Portland,97236
Homebase Coffee,90.5,2620 SE Powell Blvd,Portland,97202
Vern The,100,2622 SE Belmont St,Portland,97214
Waffle Window,97,2624 NE Alberta St,Portland,97211
Abyssinian Kitchen,95.75,2625 SE 21st Ave,Portland,97202
El Tapatio Mexican Restaurant,95.33333333,2627 SE 82nd Ave,Portland,97266
Toms Pizza Sport Pub,96.66666667,2630 N Lombard St,Portland,97217
Coava Coffee Roasters,98.33333333,2631 SE Hawthorne Blvd,Portland,97214
"Thai Noon Restaurant, 503-282-2024",76,2635 NE Alberta St,Portland,97211
Cha Cha Cha Mexian Taqueria,95,2635 NE Broadway,Portland,97232
Neat Whiskey Bar,100,2637 SE Hawthorne Blvd,Portland,97214
Stark Street Espresso,95.5,26729 SE Stark St,Troutdale,97060
Shelleys Delicatessen and Lounge,98.75,26733 SE Stark St,Troutdale,97060
Popeye's Lousiana Kitchen,91,2680 SE 122nd Avenue,Portland,97236
Rask Dairy Queen,95,26814 SE Stark St,Troutdale,97060
Sunburst Play Cafe,98.5,26950 SE Stark St,Troutdale,97060
Pizza Schmizza PDX,93.5,2700 NE 82nd Ave,Portland,97220
Teote Mezcaleria,94,2700 NE Alberta,Portland,97211
Slice Pizza Company,92.33333333,2701 NE Sandy Blvd,Portland,97232
Flying Elephants @ Montgomery Park,100,2701 NW Vaughn St,Portland,97210
Chiang Rai Thai Cuisine,88.66666667,27028 SE Stark St,Troutdale,97060
Station The,94,2703 NE Alberta St,Portland,97211
"Dottys, #10",100,2705 NE 238th Dr E,Troutdale,97060
Teriyaki Guys,95,2705 NE 238th Dr STE A,Troutdale,97060
Eve's Deli,89,2705 SE Orient Dr,Gresham,97080
Clinton Street Coffeee House,96.5,2706 SE 26th Ave,Portland,97202
Tight Tacos,90,2707 NE Sandy Boulevard,Portland,97217
Goin' Gaming,99,27084 SE Stark Street,Troutdale,97060
Blend Coffee Lounge,97,2710 N Killingsworth St,Portland,97217
Golden Horse,87.5,2711 SE 122nd Ave,Portland,97236
Akasaru Ramen,80,2712 NE Alberta St,Portland,97211
Sari,92,2713 NE Sandy Blvd,Portland,97232
"Jack in the Box, #7126",97,2714 NE 57th Ave,Portland,97213
Binks,93.5,2715 NE Alberta St,Portland,97211
Vegabond Brewing Portland,82.5,2715 SE 8th Avenue,Portland,97202
Nest Lounge,100,2715 SE Belmont St,Portland,97214
Bridges Cafe and Catering,91.33333333,2716 NE Martin Luther King Jr Blvd,Portland,97212
Pocket Pub,98.5,2719 NE 7th Ave,Portland,97212
Olia Poke & Tea,95,2720 SW Moody Avenue,Portland,97201
Twentysix Cafe,94.2,2723 NE 7th Ave,Portland,97212
Paydirt,100,2724 NE Pacific St,Portland,97232
Ankeny Tap & Table,99,2724 SE Ankeny St,Portland,97214
Goose The,100,2725 SE Ankeny St,Portland,97214
Los Pepitos Locos,94.5,2727 N Lombard St,Portland,97217
Dove Vivi,100,2727 NE Glisan St,Portland,97232
Crema Bakery and Cafe,97,2728 SE Ankeny St,Portland,97214
Flying Elephants Delicatessen,96.66666667,2730 SW Moody Ave,Portland,97201
Mee Dee Thai Cuisine,93.33333333,2731 N Killingsworth St,Portland,97217
Hale Pele,97.5,2733 NE Broadway,Portland,97232
Laurelhurst Theater,100,2735 E Burnside St,Portland,97214
Mio Sushi,100,2735 N Killingsworth St,Portland,97217
Coco Donuts,90,2735 NE Broadway,Portland,97232
Seven Virtues Coffee Roasters,98.5,2737 NE Sandy Blvd,Portland,97232
Ha and VL Sandwich,98.33333333,2738 SE 82nd Ave 102,Portland,97266
Fifty Licks Burnside,100,2742 E Burnside St,Portland,97214
Las Islas Marias,80.66666667,2745 SE 82nd Ave,Portland,97266
Way Out Inn The,98.5,275 E Historic Columbia River Hwy,Troutdale,97060
"Starbucks OHSU II Kiosk, #22481",100,2750 SW Moody Ave,Portland,97201
"Quality Inn - Portland East, Restaurant",86,2752 NE Hogan Dr,Gresham,97030
Pour Wine Bar,94.5,2755 NE Broadway Street,Portland,97232
Maiphai Thai,100,2764 NW Thurman St,Portland,97210
Beijing Hot Pot,97.33333333,2768 SE 82nd Ave,Portland,97266
Clearing Cafe,100,2772 NW Thurman St,Portland,97210
Cracker Jacks Pub,97.75,2788 NW Thurman St,Portland,97210
Yan Zi Lou,82.5,2788 SE 82nd Ave 103,Portland,97266
The Sudra,100,28 NE 28th Ave,Portland,97232
Shake,87,28 NW 4th Ave,Portland,97209
Legacy Emanuel Courtyard Cafe- Coffee Care,92,2801 N Gantenbein Ave,Portland,97227
King Cycle Group,99.25,2801 NW Nela St,Portland,97210
Bird and The Bear,87,2801 SE Holgate Blvd,Portland,97202
"Starbucks Coffee, #420",100,2803 E Burnside St,Portland,97214
Angel's Donuts and Ice Cream,81,2805 NE Alberta St,Portland,97211
Katie O Briens,92.5,2809 NE Sandy Blvd,Portland,97232
Pizzicato,92.33333333,2811 E Burnside St,Portland,97214
Pambiche,100,2811 NE Glisan St,Portland,97232
Cav Corner,98.16666667,2811 NE Holman St,Portland,97211
Hissho Sushi,95,2811 NE Holman Street,Portland,97211
Marigold Coffee,95.66666667,2815 SE Holgate Blvd,Portland,97202
Canteen,98.33333333,2816 SE Stark St,Portland,97214
La Sirenita,86,2817 NE Alberta St,Portland,97211
An Affair To Remember,95,2818 NE Halsey St,Portland,97232
Sub King,100,2821 NW St Helens Rd,Portland,97210
Old Lair Hill Market,96.66666667,2823 SW 1st Ave,Portland,97201
Sweet Home Bar & Grill,95,2824 N Lombard St,Portland,97217
Shirleys Tippy Canoe,89.75,28242 E Historic Columbia River Hwy,Troutdale,97060
China Star,92.33333333,2825 SE 122nd Ave,Portland,97236
Migration Brewing,96.33333333,2828 NE Glisan St,Portland,97232
Neighbours Table,100,2830 NE Flanders St,Portland,97232
Soy Grill,85,2830 NE Hogan Dr J,Gresham,97030
Nodoguro,98.5,2832 SE Belmont St,Portland,97214
Ingallinas Box Lunch,97.33333333,2833 SE 15th Ave,Portland,97202
"Starbucks Coffee, #10465",98.5,2834 SE 82nd Ave,Portland,97266
Baby Doll Pizza,100,2835 SE Stark St,Portland,97214
Bun & Pho House,78.5,2838 SE 82nd Ave,Portland,97266
La Bonita,90,2839 NE Alberta St,Portland,97211
Casa Diablo,99,2839 NW St Helens Rd,Portland,97210
Franks a Lot,100,2845 E Burnside St,Portland,97214
Goodfoot Pub and Lounge,100,2845 SE Stark St,Portland,97214
Rockin Crab and Boiling Pot,94,2850 SE 82nd Ave,Portland,97266
Bubble Bubble Tea,96.75,2850 SE 82nd Ave 121,Portland,97266
O'Sushi,87.33333333,2850 SE 82nd Ave Unit 2,Portland,97266
Rocios,89.66666667,2850 SE Gladstone St,Portland,97202
Broken Robot Coffee,90,2860 SE Gladstone St,Portland,97202
Dominos Pizza #7243,91,2870 NE Hogan Dr B,Gresham,97030
Tamale Factory,88.5,2870 NE Hogan Dr D,Gresham,97030
Josephs Deli,97.33333333,2870 NE Hogan Dr H,Gresham,97030
McDonalds,94.66666667,2875 SE Powell Blvd,Portland,97202
Yokos Japanese Restaurant,95.33333333,2878 SE Gladstone St,Portland,97202
C Bar,87.66666667,2880 SE Gladstone St,Portland,97202
Starbucks Coffee Company #50363,100,2880 SE Powell Blvd,Portland,97202
Ship Ahoy Tavern,98.33333333,2889 SE Gladstone St,Portland,97202
Troutdale General Store,97.33333333,289 E Historic Columbia River Hwy,Troutdale,97060
Deck The,92,2901 NE Marine Dr,Portland,97211
Silk Espresso,96.66666667,29012 SE Dodge Park Blvd,Gresham,97080
Barebones,100,2908 SE Belmont St,Portland,97214
Mestizo,95,2910 SE Division Street,Portland,97202
"Wendy's, #1510",98.5,2920 NE Sandy Blvd,Portland,97232
Darsalam,100,2921 NE Alberta St,Portland,97211
Extracto LLC,100,2921 NE Killingsworth St,Portland,97211
India Grill,98.33333333,2924 E Burnside St,Portland,97214
King Burrito Mexican Food,90.5,2924 N Lombard St,Portland,97217
T.C. O'LEARY,82.5,2926 NE Alberta St,Portland,97211
Stark Street Cinemas,99,2929 NE Kane Drive,Gresham,97030
Riverview Restaurant,95.33333333,29311 SE Stark St,Troutdale,97060
Kati Portland,90,2932 SE Division St,Portland,97202
Bella Faccia Pizzeria,92,2934 NE Alberta St,Portland,97211
Pollo Norte,100,2935 NE Glisan St,Portland,97232
Rosie's Lounge,95,2940 NE Alberta St,Portland,97211
Hopworks Urban Brewery,94.75,2944 SE Powell Blvd,Portland,97202
Laurelthirst House,100,2958 NE Glisan St,Portland,97232
"Burgerville, #29",97.25,2975 NE Hogan Dr,Gresham,97030
Little Big Burger - Lake Oswego,95,3 Monroe Parkway,Lake Oswego,97035
"Starbucks Coffee, #461",98.5,3 Monroe Pkwy,Lake Oswego,97035
Flying Pie Pizzeria,91,3 Monroe Pkwy Ste S,Lake Oswego,97035
Salvation Army Female Emergency Shelter,89.75,30 SW 2nd Ave,Portland,97204
Enat Kitchen,94,300 N Killingsworth St,Portland,97217
Life of Riley,94,300 NW 10th Ave,Portland,97209
Original Courtyard City Center,71.33333333,300 SW 6th Ave,Portland,97204
Bangkok Palace,95.5,300 SW Taylor St,Portland,97204
Jantzen Beach Cam Shaft Cafe,100,3000 N Hayden Island Dr,Portland,97217
Alberta Rose Theatre,94.5,3000 NE Alberta St,Portland,97211
Jinx,86,3000 NE Killingsworth St,Portland,97211
Claudia's Sports Pub,99,3006 SE Hawthorne Blvd,Portland,97214
Ben and Jerrys,100,301 NW 10th Ave,Portland,97209
Johns Restaurant Coffee Shop,100,301 NW Broadway,Portland,97209
Le Bistro Montage,98.5,301 SE Morrison St,Portland,97214
Cafe Yumm,89.33333333,301 SW Morrison St,Portland,97204
Kingsland Kitchen,82.5,301 SW Pine St Ste,Portland,97204
"Mashita Teriyaki, #5",98.75,3010 NW Nicolai St,Portland,97210
Bollywood Theater,93.5,3010 SE Division St,Portland,97202
Ocean City Restaurant,64,3016 SE 82nd Ave,Portland,97266
Aladdin Theater,100,3017 SE Milwaukie Ave,Portland,97202
Jimmys Sports Bar,92,3017 SW Multnomah Blvd,Portland,97219
Taste of Village Chinese Restaurant,93.33333333,302 E Historic Columbia River Hwy,Troutdale,97060
La Isla Bonita,91.5,302 NE 122nd Ave,Portland,97230
Vita Cafe,88,3023 NE Alberta St,Portland,97211
Lamp,87,3023 SE Milwaukie Ave,Portland,97202
Cha Ba Thai,80,3024 NE Alberta St,Portland,97211
Otto & Anitas,100,3025 SW Canby St,Portland,97219
Caffe Umbria,100,303 NW 12th Ave,Portland,97209
McMenamins Crystal Hotel - Zeus Café,60.66666667,303 SW 12th Ave,Portland,97205
Intent Coffee Roasting,97.33333333,3030 NE Hogan Dr C,Gresham,97030
"Starbucks Coffee, #419",100,3030 NE Weidler St,Portland,97232
Urdaneta,90,3033 NE Alberta St,Portland,97211
Genos Grill,88,3035 NE Kane Dr,Gresham,97030
Casa Italia on Division,85.75,3035 SE Division St,Portland,97202
Game Knight Lounge,85,3037 N Williams Ave,Portland,97227
Hampton Inn,98.5,3039 NE 181st Ave,Portland,97230
Kargi Gogo,86,3039 NE Alberta St,Portland,97211
Kens Artisan Pizza,99,304 SE 28th Ave,Portland,97214
Wayfinder Beer,100,304 SE 2nd Ave,Portland,97214
Portland Burger,88.75,304 SW 2nd Ave,Portland,97204
EB & Bean,95,3040 SE Division St,Portland,97202
Flying Cat Coffee,94.5,3041 SE Division St,Portland,97202
Sunny Hans Wok Grill,96,305 N Main Ave,Gresham,97030
Choice of India Restaurant & Lounge,100,305 NW 21st Ave,Portland,97209
"Starbucks Coffee, #412",100,305 SW 4th Ave,Portland,97204
Stone Soup PDX,97,306 NW Broadway,Portland,97209
Stella Taco - Division St,91,3060 SE Division St,Portland,97202
"Cafe Delirium, #1",97.5,308 N Main Ave,Gresham,97030
Palm Court,75.5,309 SW Broadway 230,Portland,97205
Whiskey Bar,100,31 NW 1st Ave,Portland,97209
Bowery Bagels,100,310 NW Broadway,Portland,97209
Red Robe,98.33333333,310 NW Davis St A,Portland,97209
Blanchet House of Hospitality,88,310 NW Glisan St,Portland,97209
Bamboo Sushi,99,310 SE 28th Ave,Portland,97214
Fullbelly Bar and Grill,92,310 SW Lincoln St,Portland,97201
Shriners Hospital,96.66666667,3101 SW Sam Jackson Park Rd,Portland,97239
Subway,97.5,3103 NE 82nd Ave,Portland,97220
Mai Thai Restaurant,100,3104 SE Belmont St,Portland,97214
El Cubo de Cuba,99,3106 SE Hawthorne Blvd,Portland,97214
Bandini Pizza & Pasta,96.66666667,3107 N Lombard St,Portland,97217
PDX Sliders Division,87.75,3111 SE Division St,Portland,97202
C Fruit Life,100,3113 SE Division St,Portland,97202
Gravy,96,3115 NE Sandy Blvd # 3091,Portland,97232
Bula Kava House,91.33333333,3115 SE Division St,Portland,97202
Waypost,95,3120 N Williams Ave A,Portland,97227
Popeyes 207F,100,3120 NE Martin Luther King Jr Blvd,Portland,97212
