Name,Score,Address,City,Zip
LuLu,97.0,726 SE Grand Ave,Portland,97214.0
Bit House Saloon,93.0,727 SE Grand Ave,Portland,97214.0
Taqueria Nueve,100.0,727 SE Washington St,Portland,97214.0
Cafe Ponte,95.66666667,727 SW Naito Pkwy,Portland,97204.0
Grendels Coffee House,99.0,729 E Burnside St # 107,Portland,97214.0
Gracies,77.5,729 SW 15th Ave,Portland,97205.0
Meeka Japanese Restaurant,84.0,730 NE 181st Ave,Portland,97230.0
Beau Thai Restaurant,98.0,730 NW 21st Ave,Portland,97209.0
Korner Pocket,98.33333333,7300 NE Sandy Blvd,Portland,97213.0
Putters Bar and Grill,96.25,7305 SE Woodstock Blvd,Portland,97206.0
Bluefin Bar and Grill,99.0,7311 NE Sandy Blvd,Portland,97213.0
Colwood Grill,92.66666667,7313 NE Columbia Blvd,Portland,97218.0
Pieology Fox Tower,88.66666667,732 SW Yamhill St,Portland,97205.0
Jimmy Johns Gourmet Sandwiches,89.0,733 SW 10th Ave,Portland,97205.0
Pho Gabo,88.0,7330 NE Fremont St,Portland,97213.0
Teriyaki Heaven,95.0,7332 NE Martin Luther King Jr Blvd,Portland,97211.0
Candlelight Restaurant and Lounge,96.33333333,7334 NE Glisan St,Portland,97213.0
Lombard House,95.33333333,7337 N Lombard St,Portland,97203.0
K Pub Grill,97.0,7339 NE Martin Luther King Jr Blvd,Portland,97211.0
Canard,100.0,734 E Burnside St,Portland,97214.0
Voicebox SouthEast,100.0,734 SE 6th Ave,Portland,97214.0
Local Grind (The),83.75,734 SE Powell Blvd,Portland,97202.0
Dragonwell Bistro,81.0,735 SW 1st Ave,Portland,97204.0
Piedmont Place,98.5,736 N Lombard St,Portland,97217.0
Dig A Pony,100.0,736 SE Grand Ave,Portland,97214.0
Chef Du Jour Catering,91.33333333,736 SE Powell Blvd,Portland,97202.0
Bamboo Grove Hawaiian Grille Catering,92.0,736 SE Powell Boulevard,Portland,97202.0
Great North (The),92.0,7373 N Burlington Ave,Portland,97203.0
Le Pigeon,98.5,738 E Burnside St,Portland,97214.0
Coffeehouse Five,95.5,740 NW Killingsworth St,Portland,97217.0
Meals on Wheels People Cherry Blossom,95.66666667,740 SE 106th Ave,Portland,97216.0
Hour Glass Pub and Eatery,97.0,7401 NE Glisan St,Portland,97213.0
"Pizza Hut, #2871",100.0,7405 SW Barbur Blvd,Portland,97219.0
"Subway, #35203",94.66666667,7409 N Interstate Ave,Portland,97217.0
Poke Box Sushi,92.0,7414 SE Milwaukie Ave,Portland,97202.0
"Taco Bell, #3286",100.0,7415 NE Martin Luther King Jr Blvd,Portland,97211.0
Pirates Cove,100.0,7417 NE Sandy Blvd,Portland,97213.0
"Starbucks Coffee, #3713",93.66666667,7421 SW Barbur Blvd,Portland,97219.0
Paiku,99.25,7425 N Leavitt Ave,Portland,97203.0
Red Gate (The),98.33333333,7434 NE Fremont Street,Portland,97213.0
"McDonalds, #23538",96.25,7487 N Ida Ave,Portland,97203.0
Spin Laundry Lounge,92.0,750 N Fremont St,Portland,97227.0
"Round Table Pizza, #169",94.66666667,750 NE 181st Ave,Portland,97230.0
Rosa Rosa,80.33333333,750 SW Alder St,Portland,97205.0
Perch Tavern,97.5,7505 N Lombard St,Portland,97203.0
White Pepper,97.5,7505 NE Glisan Street,Portland,97213.0
No Wave Coffee,99.25,7510 N Portsmouth Ave,Portland,97203.0
Colony Dash,95.0,7525 N Richmond Ave,Portland,97203.0
Cathedral Coffee,98.5,7530 N Willamette Blvd,Portland,97203.0
Portway Tavern,100.0,7600 N Willamette Blvd,Portland,97203.0
Rocky's Sports & Spirits,92.0,7610 SE 72nd Ave,Portland,97206.0
"N Portland Eagles, #3426",98.33333333,7611 N Exeter Ave,Portland,97203.0
Phoenix City Seafood Restaurant,77.33333333,7632 SE Powell Blvd,Portland,97206.0
"KFC, 080026",93.5,7641 SW Barbur Blvd,Portland,97219.0
Village Hut,92.0,7647 SW Capitol Hwy,Portland,97219.0
Lucky Labrador,97.0,7675 SW Capitol Hwy,Portland,97219.0
"Kure Juice Bar, #3",100.0,77 SE Yamhill St,Portland,97214.0
Little Big Burger - Multnomah Village,92.0,7705 SW Capitol Highway,Portland,97219.0
Meals on Wheels People Central Kitchen,96.66666667,7710 SW 31st Ave,Portland,97219.0
"Taco Bell, #31832",95.66666667,7710 SW Barbur Blvd,Portland,97219.0
Reverends BBQ,91.25,7712 SE 13th Ave,Portland,97202.0
Spielman Bagels,88.33333333,7713 SW Capitol Hwy Hwy,Portland,97219.0
A Cena Festa,98.75,7730 SE 13th Ave,Portland,97202.0
Winnie's Lounge,100.0,7737 SE 82nd Ave,Portland,97266.0
"Starbucks Coffee, Multnomah Village,#417",97.5,7737 SW Capitol Hwy,Portland,97219.0
Sunny New York Pizza,89.66666667,7738 SE 13th Avenue,Portland,97202.0
Acena Restaurant,93.25,7742 SE 13th Ave,Portland,97202.0
OCC Concessions Hall A,99.13333333,777 NE Martin Luther King Jr Blvd,Portland,97232.0
Journeys,90.0,7771 SW Capitol Hwy,Portland,97219.0
Thai Herbs Restaurant,81.0,7779 SW Capitol Hwy,Portland,97219.0
Village Coffee,92.33333333,7781 SW Capitol Hwy,Portland,97219.0
Tastebud Multnomah Village,98.5,7783 SW Capitol Hwy,Portland,97219.0
CASA VACA TAQUERIA,76.0,7800 SW Capitol Hwy,Portland,97219.0
Oaks Park Rink-- Catering-- Dancehall,97.25,7805 SE Oaks Park Way,Portland,97202.0
Prosperity Pie Shoppe,98.33333333,7814 SW Capitol Hwy,Portland,97219.0
Safari Restaurant,92.75,7815 SE Powell Blvd,Portland,97206.0
Academy Theater,100.0,7818 SE Stark St,Portland,97215.0
Fat City Cafe,84.0,7820 SW Capitol Hwy,Portland,97219.0
Binh Minh Sandwiches,94.0,7821 SE Powell Blvd,Portland,97206.0
Ship Tavern,91.0,7827 SW 35th Ave,Portland,97219.0
Down to Earth Cafe,90.0,7828 SW 35th Ave,Portland,97219.0
Sarah Bellum's Bakery & Workshop,100.0,7828 SW Capitol Highway,Portland,97219.0
Wei Wei,94.0,7835 SE 13th Ave,Portland,97202.0
Vino Veritas,96.0,7835 SE Stark St 101,Portland,97215.0
Level Beer - Multnomah Village,100.0,7840 SW Capitol Highway,Portland,97219.0
Nectar Frozen Yogurt,82.0,7847 SW Capitol Hwy,Portland,97219.0
Foster Gardens Tavern,95.75,7855 SE Foster Rd,Portland,97206.0
Little Big Burger (Hassalo),100.0,787 NE Holladay St,Portland,97232.0
Embassy Suites,95.66666667,7900 NE 82nd Ave,Portland,97220.0
Spunky Monkey Coffee,86.33333333,7900 SW Barbur Blvd,Portland,97219.0
Blue Kangaroo Coffee Roasters,93.5,7901 SE 13th Ave,Portland,97202.0
Andys Bar,98.75,7901 SE Foster Rd,Portland,97206.0
Pizza Hut #2873,100.0,7901 SE Powell Blvd A2,Portland,97206.0
Chungdam Korean Restaurant,91.66666667,7901 SE Powell Blvd STE A1,Portland,97206.0
Lotos,100.0,7901 SE Powell Blvd Suite Ac,Portland,97206.0
Bipartisan Cafe,96.0,7901 SE Stark St,Portland,97215.0
Thatcher's Bar & Grill,85.5,7906 SE Stark St,Portland,97215.0
Vintage Cocktail Lounge,96.0,7907 SE Stark St,Portland,97215.0
Marcos Cafe Espresso Bar,89.0,7910 SW 35th Ave,Portland,97219.0
Jade Bistro,87.0,7912 SE 13th Ave,Portland,97202.0
Redwood,91.5,7915 SE Stark St,Portland,97215.0
Beer Bunker,96.0,7918 SE Stark St,Portland,97215.0
"Jack in the Box, #7124",90.0,7921 NE Martin Luther King Jr Blvd,Portland,97211.0
Hanoi Kitchen,95.66666667,7925 NE Glisan St,Portland,97213.0
Thai Lahnna Restaurant,93.75,7937 SE 13th Ave,Portland,97202.0
Townshend's Tea Company,97.33333333,7940 SE Stark St,Portland,97215.0
"Spot 79 Bar And Grill,",89.0,7944 SE Foster Rd,Portland,97206.0
Nama Ramen,87.75,7952 SE 13th Ave,Portland,97202.0
Gabagool,89.75,7955 N Lombard St,Portland,97203.0
Moreland Ale House,84.33333333,7995 SE Milwaukie Ave,Portland,97202.0
Turn Turn Turn,100.0,8 NE Killingsworth St,Portland,97211.0
Roseland Theatre,100.0,8 NW 6th Ave,Portland,97209.0
Good Neighbor Pizzeria,94.0,800 NE Dekum St,Portland,97211.0
Cafe 800,98.5,800 NE Oregon St,Portland,97232.0
Trackside Cafe,98.85714286,800 NW 6th Ave,Portland,97209.0
Paitong Thai Cuisine,83.0,8000 NE Glisan St,Portland,97213.0
Opa Pizzaria,84.5,8000 SE 13th Ave,Portland,97202.0
Shimmers,92.33333333,8000 SE Foster Rd,Portland,97206.0
East Glisan Pizza Lounge,96.66666667,8001 NE Glisan St,Portland,97213.0
"Dottys Deli, #22",99.25,8001 SE Powell Blvd G,Portland,97206.0
Thien hoang Restaurant,90.0,8001 SE Powell Blvd K,Portland,97206.0
Bambu Desserts and Drinks,99.25,8001 SE Powell Blvd M,Portland,97206.0
Kkoki Korean BBQ,81.5,8001 SE Powell Boulevard,Portland,97206.0
Leisure,93.0,8002 N Lombard St,Portland,97203.0
Ya Hala Lebanese Cuisine,97.0,8005 SE Stark St,Portland,97215.0
Fireside,99.25,801 NW 23rd Ave,Portland,97210.0
Montavilla Saloon,100.0,8012 NE Glisan St,Portland,97213.0
Bucket Brigade Cafe and Ale House,96.66666667,8012 SE Powell Blvd,Portland,97206.0
Potbelly Sandwich Shops,94.66666667,802 SW 6th Ave,Portland,97204.0
Park City Pub,97.33333333,8025 NE Sandy Blvd,Portland,97213.0
Nick's Double Up Deli,92.75,8028 SE Powell Blvd 101,Portland,97206.0
"La Sirenita, #2",86.0,8029 SE 17th Ave,Portland,97202.0
Danwei Canting,100.0,803 SE Stark St,Portland,97214.0
Skyline Tavern,98.33333333,8031 NW Skyline Blvd,Portland,97229.0
Banh Mi Up,87.0,8037 N Lombard St,Portland,97203.0
Jakes Place,97.33333333,8039 SE 17th Ave,Portland,97202.0
Bar Rione,100.0,804 NW 12th Avenue,Portland,97209.0
F&B Cafe,99.25,804 NW Couch St,Portland,97209.0
"Subway #39100,",100.0,804 SE Morrison St,Portland,97214.0
Ginos Restaurant,91.66666667,8051 SE 13th Ave,Portland,97202.0
Bertie Lous Cafe,91.4,8051 SE 17th Ave,Portland,97202.0
Tea Social,98.5,806 NW 23rd Ave,Portland,97210.0
Mingo Caffe,94.33333333,807 NW 21st Ave,Portland,97209.0
Kung Food Restaurant,79.0,8071 N Lombard Way,Portland,97203.0
Portofino Cafe Italiano,82.66666667,8075 SE 13th Ave,Portland,97202.0
Woodlawn Coffee and Pastry,92.0,808 NE Dekum St,Portland,97211.0
Grand Central Restaurant and Bowling Lounge,97.5,808 SE Morrison St,Portland,97214.0
"Subway, #26055",92.0,808 SW 3rd Ave,Portland,97204.0
Swank and Swine,81.75,808 SW Taylor St,Portland,97205.0
Giraffe,98.5,81 SE Yamhill Avenue,Portland,97214.0
Greenleaf Jucing Company,100.0,810 NW 12th Ave,Portland,97209.0
Old School Coffee,98.33333333,8101 SE Division St Ste 107,Portland,97215.0
Swift and Union,94.0,8103 N Denver Ave,Portland,97217.0
Riverside Golf Club,88.5,8105 NE 33rd Dr,Portland,97211.0
Muddy Rudder Public House,92.25,8105 SE 7th Ave,Portland,97202.0
Roscoes and Miyamoto Sushi,91.5,8105 SE Stark St,Portland,97215.0
Springwater Station,92.33333333,8106 SE 82nd Ave,Portland,97266.0
Bar Mingo,100.0,811 NW 21st Ave,Portland,97209.0
"Water Avenue Coffee,",95.75,811 SW 6th Ave,Portland,97204.0
Cameo Coffee Shop,95.33333333,8111 NE Sandy Blvd,Portland,97213.0
Popeyes Louisiana Kitchen #12282,95.25,8111 SE Foster Rd,Portland,97206.0
Observatory,98.33333333,8115 SE Stark St,Portland,97215.0
The Big Legrowlski,100.0,812 NW Couch Street,Portland,97209.0
Flying Elephants,96.5,812 SW Park Ave,Portland,97205.0
Bar Espiritu,92.75,8128 SE 13th Ave,Portland,97202.0
Bullard,83.5,813 SW Alder Avenue,Portland,97205.0
KFC/A and W 080021,98.0,8131 SE Powell Blvd,Portland,97206.0
Sellwood Public House,92.0,8132 SE 13th Ave,Portland,97202.0
Joy Teriyaki At Foster,90.5,8136 SE Foster Rd Ste 280,Portland,97206.0
Po Shines Cafe de la Soul,94.0,8139 N Denver Ave,Portland,97217.0
Marinas Kafe,100.0,814 NE 28th Ave,Portland,97232.0
Coco Two,96.33333333,814 SW 6th Ave,Portland,97204.0
Gyro House,96.25,8140 SE Cora St,Portland,97206.0
Blue Room Bar,100.0,8145 SE 82nd Ave,Portland,97266.0
"McDonalds, #12776",100.0,8149 SE Stark St,Portland,97215.0
Lloyd Athletic Club,95.0,815 NE Halsey St,Portland,97232.0
Bernstein's Bagels,95.0,816 N Russell St,Portland,97227.0
"Taco Bell #33926,",100.0,8163 NE Air Cargo Rd,Portland,97218.0
Little Saigon Noodle & Grill,89.0,8165 SE Ash St,Portland,97215.0
Rendez Vous,100.0,817 SE 34th Ave,Portland,97214.0
Whiskey Club (The),93.33333333,818 SW 1st Avenue,Portland,97204.0
Silsila The Flaming Tandor,97.0,819 N Killingsworth St,Portland,97217.0
Mi Burrito,98.0,819 N Lombard St,Portland,97217.0
Basilisk,97.5,820 NE 27th Ave,Portland,97232.0
Breakside Brewery,91.0,820 NE Dekum St,Portland,97211.0
Taqueria Portland,100.0,820 SE 8th Ave,Portland,97214.0
Virginia Cafe,89.25,820 SW 10th Ave,Portland,97205.0
Mekong Bistro,81.66666667,8200 NE Siskiyou St 107,Portland,97220.0
Villa Hermosa,86.33333333,8202 SE Flavel St,Portland,97266.0
McMenamins St Johns Pub,90.0,8203 N Ivanhoe St,Portland,97203.0
"Carls Jr, #7120",100.0,8205 SE Rhine St,Portland,97266.0
Posies Cafe,97.5,8208 N Denver Ave,Portland,97217.0
Push X Pull,100.0,821 SE Stark St,Portland,97214.0
East India Company,86.25,821 SW 11th Ave,Portland,97205.0
"Pizza Hut, #2870",99.25,8217 NE Sandy Blvd,Portland,97220.0
Fixin to,98.33333333,8218 N Lombard St,Portland,97203.0
"Burgerville, #4",99.0,8218 NE Glisan St,Portland,97220.0
Franks Noodle House,84.5,822 NE Broadway,Portland,97232.0
Jin Jin,97.33333333,8220 SE Harrison St 138,Portland,97216.0
So Good Taste Noodle House,91.25,8220 SE Harrison St 215,Portland,97216.0
Teo Bun Bo Hue,94.33333333,8220 SE Harrison St 230/235,Portland,97216.0
Zero Degrees,93.25,8220 SE Harrison St STE 115,Portland,97216.0
Buddy's Lounge,98.75,8220 SE Harrison St Ste 125,Portland,97216.0
Fino,98.5,8225 N Denver Ave,Portland,97217.0
Comfort Inn and Suites,99.0,8225 NE Wasco St,Portland,97220.0
"Dottys, #14",99.25,8227 NE Sandy Blvd,Portland,97220.0
Kura Sushi,99.0,8230 SE Harrison St,Portland,97216.0
My Brother's Crawfish,95.33333333,8230 SE Harrison St 315,Portland,97216.0
Pot & Spicy,96.33333333,8230 SE Harrison St 345,Portland,97216.0
Jonny's Deli,99.25,8230 SE Harrison St 350,Portland,97216.0
Cultured Caveman,96.5,8233 N Denver Ave,Portland,97217.0
Tavern On Denver,98.75,8234 N Denver Ave,Portland,97217.0
Rose & Compass,96.5,8235 NE Airport Way,Portland,97220.0
Either Or,93.25,8235 SE 13th Ave 2,Portland,97202.0
Derby,98.0,8237 N Denver Ave,Portland,97217.0
40 LBS Coffee,88.33333333,824 SW 2nd Ave,Portland,97204.0
Howard Johnson,95.75,8247 NE Sandy Blvd,Portland,97220.0
Tulip Shop Tavern,96.0,825 N Killingsworth St,Portland,97217.0
City Coffee,95.0,825 NE Multnomah St,Portland,97232.0
"Cafe Today Lloyd Center Tower,",96.0,825 NE Multnomah St Ste 200,Portland,97232.0
Ancestry Brewing Taproom,94.5,8268 SE 13th Ave,Portland,97202.0
Aiko Ramen,90.75,827 SW 2nd Ave,Portland,97204.0
Boom Crepes,81.0,827 SW 2nd Avenue,Portland,97204.0
Side Street,100.0,828 SE 34th Ave,Portland,97214.0
La Luna,97.0,828 SE Ash St,Portland,97214.0
Q Restaurant,87.0,828 SW 2nd Ave,Portland,97204.0
Two Brothers Rakia Bar & Grill,100.0,829 SE Cesar E Chavez Blvd,Portland,97214.0
Book of Tea Cafe,95.0,829 SW 9th Avenue,Portland,97205.0
Doug Fir Restaurant,89.5,830 E Burnside St,Portland,97214.0
The 1905,92.0,830 N Shaver St,Portland,97227.0
Jackrabbit,77.5,830 SW 6th Ave,Portland,97204.0
Sellwood Inn,92.75,8301 SE 17th Ave,Portland,97202.0
Signal Station Pizza,96.33333333,8302 N Lombard St,Portland,97203.0
Izzys Pizza,93.66666667,8302 SE Bush St,Portland,97266.0
Kenton Station,98.33333333,8303 N Denver Ave,Portland,97217.0
Kennys Noodle House,92.66666667,8305 SE Powell Blvd,Portland,97266.0
Jamaica House,93.0,8307 N Ivanhoe St,Portland,97203.0
Best Baguette Restaurant,85.0,8308 SE Powell Blvd,Portland,97266.0
Santa Fe Taqueria,92.5,831 NW 23rd Ave,Portland,97210.0
Portland Pupusas and Taqueria,98.5,831 SE Salmon St,Portland,97214.0
New Killingsworth Dynasty (The),99.0,832 N Killingsworth St,Portland,97217.0
Pour Sports,100.0,832 SE Grand Ave,Portland,97214.0
Acropolis Mcloughlin,85.66666667,8325 SE Mcloughlin Blvd,Portland,97202.0
Thai Food Cafe,95.66666667,833 N Killingsworth St,Portland,97217.0
Adrianna Ballroom,99.07142857,833 NW 16th Ave,Portland,97209.0
Pips and Bounce,98.5,833 SE Belmont St,Portland,97214.0
Savory et Sweets Arugularium,92.0,8337 SE 17th Ave,Portland,97202.0
John Street Cafe,90.25,8338 N Lombard St,Portland,97203.0
Rustix Pub,100.0,8343 SW Barbur Blvd,Portland,97219.0
Eagle,100.0,835 N Lombard St,Portland,97217.0
Black Water,95.0,835 NE Broadway,Portland,97232.0
Luc Lac Vietnamese Kitchen,96.5,835 SW 2nd Ave,Portland,97204.0
Mayfly Taproom and Bottle Shop,100.0,8350 N Fenwick Avenue,Portland,97217.0
Best Taste To Go,89.66666667,8350 SE Division St,Portland,97266.0
Bliss Lounge,100.0,8350 SE Powell Blvd Ste A,Portland,97266.0
China Wind Restaurant,92.66666667,8355 SE Powell Blvd,Portland,97266.0
White Eagle Cafe,96.0,836 N Russell St,Portland,97227.0
Daily Feast (The),73.33333333,837 SW 11th Ave,Portland,97205.0
Salt and Straw NW,100.0,838 NW 23rd Ave,Portland,97210.0
Sparkys Pizza at Grand Central Bowling,99.0,839 SE Belmont St,Portland,97214.0
Storm Breaker Brewing,89.0,8409 N Lombard St,Portland,97203.0
Mojo Crepes,96.75,8409 SE Division St,Portland,97266.0
Casa Zoraya,98.5,841 N Lombard St,Portland,97217.0
Tired Feat Tavern,96.5,8431 SE 82nd Ave,Portland,97266.0
Multnomah University- Roger's Cafe,98.5,8435 NE Glisan St,Portland,97220.0
Master Kong,85.0,8435 SE Division St,Portland,97266.0
Pho Le 2,92.0,8435 SE Powell Blvd,Portland,97266.0
Wood Fire Eats,99.0,8438 N Lombard St,Portland,97203.0
Holiday Inn Columbia Bar,95.0,8439 NE Columbia Blvd,Portland,97220.0
Dancin Bare,97.33333333,8440 N Interstate Ave,Portland,97217.0
Fox Tower Cinemas,100.0,846 SW Park Ave,Portland,97205.0
Delilahs Catering,100.0,850 NE 81st Ave,Portland,97213.0
Little Bean Foods,100.0,850 NW 13th Avenue,Portland,97209.0
Ruths Chris Steak House,79.75,850 SW Broadway,Portland,97205.0
Patties Home Plate Cafe,88.66666667,8501 N Lombard St,Portland,97203.0
Chez Jose West,80.0,8502 SW Terwilliger Blvd,Portland,97219.0
Cafe Sharif,90.0,851 SW 6th Avenue,Portland,97204.0
Sol Station,82.0,8510 SW Terwilliger Blvd,Portland,97219.0
Sparks ADV Commissary,94.75,8515 SE Woodstock Blvd,Portland,97266.0
Living Room Coffeehouse (The),94.25,8524 SE 17th Ave,Portland,97202.0
"Taqueria La Mestiza 1,",90.33333333,8525 NE Fremont St,Portland,97220.0
Chop,97.5,8537 N Lombard St,Portland,97203.0
Sol Bowl,92.0,8539 N Lombard St,Portland,97203.0
Hoplandia,100.0,8600 N Ivanhoe St,Portland,97203.0
Montis Cafe,100.0,8600 SE Stark St,Portland,97216.0
Thai Square,83.66666667,8601 SE 17th Ave,Portland,97202.0
Zenbu,93.66666667,8609 SE 17th Ave,Portland,97202.0
Tryon Creek Grill Sports Bar,88.0,8610 SW Terwilliger Blvd,Portland,97219.0
Li Min Bakery & Bistro,87.33333333,8615 SE Division St,Portland,97266.0
Thai Cottage,94.5,8620 N Lombard St,Portland,97203.0
Rocky Butte Pub,99.0,8627 NE Sandy Blvd,Portland,97220.0
Hampton Inn Airport,100.0,8633 NE Airport Way,Portland,97220.0
Slims Rest/Lounge,91.66666667,8635 N Lombard St,Portland,97203.0
Homegrown Smoker,98.0,8638 N Lombard St,Portland,97203.0
"Burgerville, #13",99.0,8671 N Ivanhoe St,Portland,97203.0
St Johns Cinema and Pub Legong,100.0,8704 N Lombard St,Portland,97203.0
Affogato Gelato,94.25,8712 N Lombard St,Portland,97203.0
Anna Bannanas St Johns,91.0,8716 N Lombard St,Portland,97203.0
DAV Bingo Snack Bar,98.5,8725 NE Sandy Blvd,Portland,97220.0
Maries,93.0,8727 N Lombard St,Portland,97203.0
"Subway 34363,",98.5,8730 SW Terwilliger Blvd,Portland,97219.0
Wongs King Seafood Restaurant,86.33333333,8733 SE Division St,Portland,97266.0
Ocha Tea Corner,78.0,8733 SE Division St 110,Portland,97266.0
Blue Bird Tavern,93.0,8734 N Lombard St,Portland,97203.0
Gracie's Apizza,100.0,8737 N Lombard St,Portland,97203.0
Tanner Creek Tavern,95.75,875 NW Everett St,Portland,97209.0
Mikasa,90.0,8777 N Lombard St,Portland,97203.0
Wishing Well,89.0,8800 N Lombard St,Portland,97203.0
48 North,98.5,8801 N Lombard St,Portland,97203.0
Grotto Visitors Complex,98.33333333,8840 NE Skidmore St,Portland,97220.0
Ace Tavern,96.66666667,8868 NE Sandy Blvd,Portland,97220.0
AC Hotel Portland Downtown Lounge,88.75,888 SW 3rd Ave,Portland,97204.0
Yard House Restaurant,81.0,888 SW 5th Ave,Portland,97204.0
Two Stroke Coffee Co.,97.0,8926 N Lombard St,Portland,97203.0
Olivers Cafe,93.5,8931 SE Foster Rd,Portland,97266.0
"Subway, #232",98.33333333,8952 SW Barbur Blvd,Portland,97219.0
Hairy Lobster (The),100.0,900 NW 11th Ave,Portland,97209.0
Outtakes Quick Cuisine,89.0,900 SW 5th Ave,Portland,97204.0
Escape Bar and Grill,99.25,9004 NE Sandy Blvd,Portland,97220.0
Lucky Spin Deli,97.5,9004 SE Woodstock Blvd Ste A,Portland,97266.0
Meals on Wheels People Center Two Rivers,100.0,9009 N Foss Ave,Portland,97203.0
Chompers Growlers & Cantina Cantinflas,100.0,901 N Anchor Way,Portland,97217.0
Grand Army Tavern,95.5,901 NE Oneonta St,Portland,97211.0
"Subway, #28403",98.75,901 NW Lovejoy St,Portland,97209.0
Straightaway,100.0,901 SE Hawthorne Boulevard,Portland,97214.0
Southpark Seafood Grill and Wine Bar,84.25,901 SW Salmon St,Portland,97205.0
Super Burrito Espress,78.66666667,9019 N Lombard St,Portland,97203.0
Taqueria Los Gorditos Cocina,87.0,902 N Killingsworth St,Portland,97217.0
Daily Cafe In The Pearl,90.25,902 NW 13th Ave,Portland,97209.0
Gallo Nero,97.33333333,903 NW Everett St,Portland,97209.0
Splash Bar,95.33333333,904 NW Couch St,Portland,97209.0
Eurest Food Service,97.0,905 NE 11th Ave,Portland,97232.0
Grab A Gyro,87.5,9055 SW Barbur Blvd 3,Portland,97219.0
Starbucks 3301,99.25,906 SW Taylor St,Portland,97205.0
Tasty Thai Cuisine,81.0,907 SW Gibbs St,Portland,97239.0
Trio Club,100.0,909 E Burnside St,Portland,97214.0
Jantzen Beach Bar & Grill(Red Lion),95.25,909 N Hayden Island Dr,Portland,97217.0
First Baptist Church,85.25,909 SW 11th Ave,Portland,97205.0
Enjoni Cafe,97.5,910 N Killingsworth St,Portland,97217.0
Chipotle Mexican Grill #2782,100.0,910 SE 10th Ave,Portland,97214.0
"Starbucks Coffee, #402",99.25,910 SW 2nd Ave,Portland,97204.0
Bentoz Teriyaki,71.0,9107 SW Barbur Blvd,Portland,97219.0
Urban Grind Coffee House,100.0,911 NW 14th Ave,Portland,97209.0
Burrito Bar,94.75,911 NW Hoyt St,Portland,97209.0
Addys Sandwich Bar,95.66666667,911 SW 10th Ave,Portland,97205.0
Pastini Pastaria Restaurant,95.75,911 SW Taylor St,Portland,97205.0
Conin Mexican Cuisine,83.0,9111 SW Barbur Blvd,Portland,97219.0
Bella's Italian Bakery & Market,99.0,9119 SE Woodstock Boulevard,Portland,97266.0
Chuck E Cheeses,93.25,9120 SE Powell Blvd,Portland,97266.0
"Stanfords, #66",91.0,913 Lloyd Center,Portland,97232.0
Terminus Bottle and Tap,97.0,9133 SE Woodstock Boulevard,Portland,97266.0
Haks Korean Restaurant,80.0,914 NE Broadway,Portland,97232.0
Shun Chang Lounge,100.0,9141 SE Powell Blvd,Portland,97266.0
Pizza Mia,98.75,915 N Anchor Way,Portland,97217.0
Bole Ethiopian Restaurant,97.0,915 NE Alberta St,Portland,97211.0
Lucky Labrador Brew,95.5,915 SE Hawthorne Blvd,Portland,97214.0
TartBerry,98.33333333,915 SW 9th Ave,Portland,97205.0
Holiday Inn Express & Sutes,100.0,9189 NE Cascades Parkway,Portland,97220.0
"Subway, #30979",98.33333333,919 N Anchor Way,Portland,97217.0
Function,100.0,919 NW 23rd Ave A,Portland,97210.0
Hey Love,91.0,920 E Burnside St,Portland,97214.0
Tournant,97.0,920 NE Glisan St,Portland,97232.0
"Blue Star Donuts, #4",100.0,921 NW 23rd Ave,Portland,97210.0
"Jack in the Box, #7105",90.75,921 SE Powell Blvd,Portland,97202.0
HopCity Tavern and The Market,85.0,921 SW 6th Ave,Portland,97204.0
Maurice,92.0,921 SW Oak St,Portland,97205.0
Cafe Voila,97.25,921 SW Washington St,Portland,97205.0
Refuge Coffee House,100.0,9217 SE Foster Road,Portland,97266.0
Bantam Tavern,97.33333333,922 NW 21st Ave,Portland,97209.0
Genes Deli,98.0,9220 SW Barbur Blvd 118,Portland,97219.0
Miss Saigon Bistro,84.0,9226 SE Division St B,Portland,97266.0
Courier Coffee,98.0,923 SW Oak St,Portland,97205.0
Stark Pizza Company,97.33333333,9234 SE Stark St,Portland,97216.0
Ding Tea PDX,92.0,9244 SE Woodstock Boulevard,Portland,97266.0
"Starbucks Coffee, #410",100.0,925 Lloyd Center,Portland,97232.0
Olive or Twist Martini Bar,98.33333333,925 NW 11th Ave,Portland,97209.0
Prasad Cuisine,97.5,925 NW Davis St,Portland,97209.0
Birdie Time Pub,100.0,925 SE Main Street,Portland,97214.0
Top of the Hill Tavern,97.33333333,9252 NE Glisan St,Portland,97220.0
Yama Sushi and Sake Bar,99.0,926 NW 10th Ave,Portland,97209.0
Pearl Thai Cafe,81.66666667,927 NW 14th Ave,Portland,97209.0
Sassys,98.33333333,927 SE Morrison St,Portland,97214.0
Rogue,98.5,928 SE 9th Ave,Portland,97214.0
Little Big Burger 23rd,100.0,930 NW 23rd Ave,Portland,97210.0
Schilling Cider House,96.0,930 SE 10th Ave Ste A2,Portland,97214.0
Century,96.0,930 SE Sandy Blvd,Portland,97214.0
Fogo De Chao,72.33333333,930 SW 6th Ave,Portland,97204.0
Concessions at Viking Pavilion,98.5,930 SW Hall St,Portland,97201.0
Residence Inn and Suites,99.25,9301 NE Cascades Pkwy,Portland,97220.0
Ling Garden,94.5,931 NW 21st Avenue,Portland,97209.0
